"","Mat","Shell","Barnacles","Arb..Bryo.","Enc..Bryo.","Tubeworms","Hydroids","Tunicates","Oysters","Sponges","Anemones","Algae","Biofilm","Slippersnail","Feather.Duster.Worm","Amphipod.Tubes","Bare.Shell","Ribbed.Mussel","Silt","Green.Lipped.Mussel","Whelk.Eggs","Season","Date","banana.pH_ScientificUnits.mean.1.days","banana.Salinity_PartsPerThousand.mean.1.days","banana.WaterTemp_Celcius.mean.1.days","banana.Turbidity_FNU.mean.1.days","banana.DissOxy_MilligramPerLitre.mean.1.days","banana.pH_ScientificUnits.min.1.days","banana.Salinity_PartsPerThousand.min.1.days","banana.WaterTemp_Celcius.min.1.days","banana.Turbidity_FNU.min.1.days","banana.DissOxy_MilligramPerLitre.min.1.days","banana.pH_ScientificUnits.max.1.days","banana.Salinity_PartsPerThousand.max.1.days","banana.WaterTemp_Celcius.max.1.days","banana.Turbidity_FNU.max.1.days","banana.DissOxy_MilligramPerLitre.max.1.days","banana.pH_ScientificUnits.mean.7.days","banana.Salinity_PartsPerThousand.mean.7.days","banana.WaterTemp_Celcius.mean.7.days","banana.Turbidity_FNU.mean.7.days","banana.DissOxy_MilligramPerLitre.mean.7.days","banana.pH_ScientificUnits.min.7.days","banana.Salinity_PartsPerThousand.min.7.days","banana.WaterTemp_Celcius.min.7.days","banana.Turbidity_FNU.min.7.days","banana.DissOxy_MilligramPerLitre.min.7.days","banana.pH_ScientificUnits.max.7.days","banana.Salinity_PartsPerThousand.max.7.days","banana.WaterTemp_Celcius.max.7.days","banana.Turbidity_FNU.max.7.days","banana.DissOxy_MilligramPerLitre.max.7.days","banana.pH_ScientificUnits.mean.14.days","banana.Salinity_PartsPerThousand.mean.14.days","banana.WaterTemp_Celcius.mean.14.days","banana.Turbidity_FNU.mean.14.days","banana.DissOxy_MilligramPerLitre.mean.14.days","banana.pH_ScientificUnits.min.14.days","banana.Salinity_PartsPerThousand.min.14.days","banana.WaterTemp_Celcius.min.14.days","banana.Turbidity_FNU.min.14.days","banana.DissOxy_MilligramPerLitre.min.14.days","banana.pH_ScientificUnits.max.14.days","banana.Salinity_PartsPerThousand.max.14.days","banana.WaterTemp_Celcius.max.14.days","banana.Turbidity_FNU.max.14.days","banana.DissOxy_MilligramPerLitre.max.14.days","banana.pH_ScientificUnits.mean.36.days","banana.Salinity_PartsPerThousand.mean.36.days","banana.WaterTemp_Celcius.mean.36.days","banana.Turbidity_FNU.mean.36.days","banana.DissOxy_MilligramPerLitre.mean.36.days","banana.pH_ScientificUnits.min.36.days","banana.Salinity_PartsPerThousand.min.36.days","banana.WaterTemp_Celcius.min.36.days","banana.Turbidity_FNU.min.36.days","banana.DissOxy_MilligramPerLitre.min.36.days","banana.pH_ScientificUnits.max.36.days","banana.Salinity_PartsPerThousand.max.36.days","banana.WaterTemp_Celcius.max.36.days","banana.Turbidity_FNU.max.36.days","banana.DissOxy_MilligramPerLitre.max.36.days","banana.pH_ScientificUnits.mean.50.days","banana.Salinity_PartsPerThousand.mean.50.days","banana.WaterTemp_Celcius.mean.50.days","banana.Turbidity_FNU.mean.50.days","banana.DissOxy_MilligramPerLitre.mean.50.days","banana.pH_ScientificUnits.min.50.days","banana.Salinity_PartsPerThousand.min.50.days","banana.WaterTemp_Celcius.min.50.days","banana.Turbidity_FNU.min.50.days","banana.DissOxy_MilligramPerLitre.min.50.days","banana.pH_ScientificUnits.max.50.days","banana.Salinity_PartsPerThousand.max.50.days","banana.WaterTemp_Celcius.max.50.days","banana.Turbidity_FNU.max.50.days","banana.DissOxy_MilligramPerLitre.max.50.days","banana.pH_ScientificUnits.mean.75.days","banana.Salinity_PartsPerThousand.mean.75.days","banana.WaterTemp_Celcius.mean.75.days","banana.Turbidity_FNU.mean.75.days","banana.DissOxy_MilligramPerLitre.mean.75.days","banana.pH_ScientificUnits.min.75.days","banana.Salinity_PartsPerThousand.min.75.days","banana.WaterTemp_Celcius.min.75.days","banana.Turbidity_FNU.min.75.days","banana.DissOxy_MilligramPerLitre.min.75.days","banana.pH_ScientificUnits.max.75.days","banana.Salinity_PartsPerThousand.max.75.days","banana.WaterTemp_Celcius.max.75.days","banana.Turbidity_FNU.max.75.days","banana.DissOxy_MilligramPerLitre.max.75.days","banana.pH_ScientificUnits.mean.100.days","banana.Salinity_PartsPerThousand.mean.100.days","banana.WaterTemp_Celcius.mean.100.days","banana.Turbidity_FNU.mean.100.days","banana.DissOxy_MilligramPerLitre.mean.100.days","banana.pH_ScientificUnits.min.100.days","banana.Salinity_PartsPerThousand.min.100.days","banana.WaterTemp_Celcius.min.100.days","banana.Turbidity_FNU.min.100.days","banana.DissOxy_MilligramPerLitre.min.100.days","banana.pH_ScientificUnits.max.100.days","banana.Salinity_PartsPerThousand.max.100.days","banana.WaterTemp_Celcius.max.100.days","banana.Turbidity_FNU.max.100.days","banana.DissOxy_MilligramPerLitre.max.100.days"
"174","5-North","green",0.101,0.001,0.151,0.001,0.001,0.001,0.201,0.251,0.001,0.001,0.291,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"175","5-North","yellow",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"176","1-South","pink",0.151,0.011,0.091,0.051,0.001,0.001,0.451,0.001,0.051,0.101,0.051,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"177","1-South","purple",0.101,0.001,0.601,0.051,0.001,0.001,0.101,0.101,0.001,0.001,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"178","1-South","red",0.201,0.001,0.301,0.001,0.001,0.001,0.401,0.001,0.001,0.051,0.001,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"179","1-South","yellow",0.051,0.001,0.251,0.001,0.001,0.001,0.101,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"180","1-South","green",0.251,0.001,0.451,0.001,0.001,0.001,0.301,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"181","1-South","aqua",0.201,0.001,0.451,0.051,0.001,0.001,0.151,0.001,0.001,0.051,0.051,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"182","3-South","red",0.201,0.001,0.451,0.001,0.001,0.001,0.151,0.051,0.001,0.001,0.051,0.051,0.001,0.001,0.051,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"183","3-South","green",0.101,0.001,0.351,0.001,0.001,0.001,0.201,0.201,0.001,0.051,0.051,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"184","3-South","aqua",0.051,0.001,0.351,0.001,0.001,0.001,0.401,0.051,0.051,0.051,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"185","3-South","pink",0.031,0.001,0.471,0.001,0.001,0.001,0.401,0.001,0.001,0.051,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"186","3-South","purple",0.201,0.001,0.551,0.001,0.001,0.001,0.251,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"187","3-South","yellow",0.251,0.001,0.301,0.001,0.001,0.001,0.401,0.001,0.001,0.051,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,"spring","2/17/2021",7.94416666666667,17.8632839966667,23.0504166666667,5.06333333333333,7.42333333333333,7.79,17.6982147,22.19,3.54,6.38,8.05,18.03687589,23.79,8.1,7.93,8.02190476190476,18.341365862619,22.9258333333333,5.07732142857143,8.09577380952381,7.59,17.6982147,20.63,3.49,5.29,8.49,18.89172372,24.36,10.2,13.19,8.08464285714286,18.6626575553869,19.5527380952381,4.09104166666667,8.82407738095238,7.59,17.6982147,11.73,1.97,5.29,8.55,19.11598493,24.36,10.2,14.8,8.12665509259259,18.7153830993287,18.1090972222222,4.92518518518519,8.28305555555556,7.59,17.6982147,11.68,1.34,5.29,8.55,19.11598493,24.36,61.01,14.8,8.20715596330275,18.6497125213011,18.0187239366138,4.98951626355296,8.43958298582152,7.59,17.6982147,11.68,1.34,5.29,8.73,19.11598493,24.36,61.01,14.8,8.18311839911062,18.5700471757977,17.4837187326292,7.14399666481379,8.0866259032796,7.38,17.6982147,11.68,1.34,0.14,8.73,19.11598493,24.36,129.5,14.8,8.19107127969987,18.5988869089704,18.6634222592747,14.8877740725302,7.86951229679033,7.38,17.6982147,11.68,1.34,0.14,8.73,19.41722616,26.03,129.5,14.8
"188","1-South","yellow",0.151,0.001,0.001,0.031,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.821,0.001,0.001,0.001,0.001,"fall","10/14/2020",8.44541666666667,19.4879871583333,28.1545833333333,30.1770833333333,6.7325,8.25,19.22943848,27.63,29,5.52,8.66,19.64504335,28.72,31.29,8.93,8.19035714285714,19.33089557375,28.2599404761905,30.052380952381,5.84333333333333,7.88,18.69158955,27.63,27.27,0.94,8.66,19.64504335,28.91,34.85,8.93,8.17864457831325,19.6495746714759,27.176265060241,28.3193373493976,6.24018072289157,7.88,18.69158955,24.94,20.58,0.94,8.66,20.36700451,28.91,34.85,9.42,8.21670945157526,20.5152122004084,27.8027771295216,21.68252042007,6.34579929988331,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,31.24,34.85,10.16,8.28751047778709,20.7099656288684,28.6125230511316,17.8888264878458,6.3227409891031,7.84,18.69158955,24.94,2.43,0.94,8.66,21.64280987,32.47,34.85,10.16,8.4715895147797,21.1268781320803,29.2963915225878,13.4887506971556,6.54322364751813,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,34.85,11.05,8.53212931034483,21.1769129250647,29.4994439655172,11.4189094827586,6.71574137931034,7.84,18.69158955,24.94,0.05,0.94,9.21,22.90293647,33.05,34.85,11.06
"189","1-South","green",0.601,0.001,0.051,0.001,0.001,0.001,0.001,0.251,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.101,0.001,0.001,"fall","10/14/2020",8.44541666666667,19.4879871583333,28.1545833333333,30.1770833333333,6.7325,8.25,19.22943848,27.63,29,5.52,8.66,19.64504335,28.72,31.29,8.93,8.19035714285714,19.33089557375,28.2599404761905,30.052380952381,5.84333333333333,7.88,18.69158955,27.63,27.27,0.94,8.66,19.64504335,28.91,34.85,8.93,8.17864457831325,19.6495746714759,27.176265060241,28.3193373493976,6.24018072289157,7.88,18.69158955,24.94,20.58,0.94,8.66,20.36700451,28.91,34.85,9.42,8.21670945157526,20.5152122004084,27.8027771295216,21.68252042007,6.34579929988331,7.84,18.69158955,24.94,6.06,0.94,8.66,21.54685808,31.24,34.85,10.16,8.28751047778709,20.7099656288684,28.6125230511316,17.8888264878458,6.3227409891031,7.84,18.69158955,24.94,2.43,0.94,8.66,21.64280987,32.47,34.85,10.16,8.4715895147797,21.1268781320803,29.2963915225878,13.4887506971556,6.54322364751813,7.84,18.69158955,24.94,1.19,0.94,9.21,22.90293647,33.05,34.85,11.05,8.53212931034483,21.1769129250647,29.4994439655172,11.4189094827586,6.71574137931034,7.84,18.69158955,24.94,0.05,0.94,9.21,22.90293647,33.05,34.85,11.06
